iter	Logloss
452	0.0003614512641
453	0.0003610915507
454	0.0003589627616
455	0.0003586096315
456	0.0003565786219
457	0.0003553522336
458	0.000353712338
459	0.0003528089237
460	0.0003519963703
461	0.0003504651189
462	0.0003478308736
463	0.0003469113751
464	0.0003461980923
465	0.0003450731444
466	0.0003437730934
467	0.000340876092
468	0.0003388864958
469	0.0003376835171
470	0.000336598972
471	0.0003357257901
472	0.0003344855278
473	0.0003306877353
474	0.0003304087778
475	0.0003298828334
476	0.000328177477
477	0.0003277698558
478	0.0003269676838
479	0.0003242845293
480	0.0003231406349
481	0.0003194648832
482	0.0003187389523
483	0.0003177092726
484	0.0003175783886
485	0.0003170813449
486	0.0003145178381
487	0.0003142841919
488	0.0003135073435
489	0.0003120776637
490	0.0003105192823
491	0.000309615661
492	0.0003094077834
493	0.0003076545096
494	0.000307463112
495	0.0003060090815
496	0.0003058294915
497	0.0003025647863
498	0.0003011243623
499	0.0003008245718
500	0.000299235008
501	0.0002991513776
502	0.0002979046155
503	0.0002962002679
504	0.0002939543196
505	0.0002935123982
506	0.0002923918994
507	0.0002913724992
508	0.0002887872109
509	0.0002885945056
510	0.0002878473315
511	0.0002876867707
512	0.0002863853479
513	0.0002847753863
514	0.0002842595229
515	0.0002840155915
516	0.0002827119218
517	0.0002812967887
518	0.0002790268412
519	0.0002779428993
520	0.0002757164744
521	0.0002755674407
522	0.0002736234998
523	0.0002706212147
524	0.000270266707
525	0.0002701457107
526	0.0002700367787
527	0.0002690174663
528	0.0002670955001
529	0.0002666331269
530	0.0002658933753
531	0.0002621712439
532	0.0002606061094
533	0.0002589326065
534	0.000258726424
535	0.0002583874663
536	0.0002566482631
537	0.0002546123297
538	0.0002515125889
539	0.0002513304705
540	0.0002499991402
541	0.0002487279921
542	0.0002481091265
543	0.0002460114423
544	0.0002435754145
545	0.0002434774091
546	0.0002428950818
547	0.0002426844927
548	0.000240253702
549	0.0002394732301
550	0.0002383540428
551	0.000237587255
552	0.0002374347362
553	0.0002358754883
554	0.0002347382062
555	0.0002323406727
556	0.0002320198803
557	0.0002317383773
558	0.0002313554524
559	0.0002298349859
560	0.0002294990074
561	0.0002284702618
562	0.0002262252108
563	0.0002250772549
564	0.0002248494761
565	0.0002234307602
566	0.0002221357056
567	0.0002208249274
568	0.0002207168537
569	0.0002189168002
570	0.0002186516215
571	0.0002184123744
572	0.0002181752051
573	0.0002171283921
574	0.0002168792428
575	0.00021612097
576	0.0002148931132
577	0.0002140246413
578	0.000213174836
579	0.0002125342466
580	0.000212309525
581	0.0002121224279
582	0.0002109880999
583	0.0002107615837
584	0.0002089330076
585	0.0002081350536
586	0.0002075532807
587	0.0002072816792
588	0.000206576133
589	0.0002055315707
590	0.0002053492646
591	0.0002052197207
592	0.0002041998698
593	0.0002039789393
594	0.0002032115474
595	0.000202508416
596	0.0002022114489
597	0.0002016362965
598	0.0001994868873
599	0.0001988246307
600	0.0001986566749
601	0.0001965162443
602	0.000196356512
603	0.0001962543012
604	0.0001960702609
605	0.000195991778
606	0.0001956292138
607	0.000194699946
608	0.0001945126709
609	0.0001938123487
610	0.000192940919
611	0.0001923124209
612	0.000192214909
613	0.0001913021151
614	0.0001909704631
615	0.0001906350167
616	0.0001900864836
617	0.0001900026299
618	0.0001898567145
619	0.0001893121124
620	0.0001865486844
621	0.0001859922525
622	0.0001858318333
623	0.0001852657479
624	0.0001851010216
625	0.0001842840346
626	0.0001835815212
627	0.0001814797549
628	0.0001801861635
629	0.0001801227388
630	0.0001795808444
631	0.0001794766316
632	0.0001791214071
633	0.0001789376617
634	0.0001787953138
635	0.0001782453531
636	0.0001774933903
637	0.0001769437975
638	0.0001753783908
639	0.0001753127084
640	0.0001744054623
641	0.0001738642216
642	0.0001736148007
643	0.0001728323454
644	0.0001719640557
645	0.0001712264271
646	0.0001702531383
647	0.0001698041873
648	0.0001697479818
649	0.0001691950886
650	0.0001687237678
651	0.000167097886
652	0.0001655244578
653	0.0001647821448
654	0.000164352328
655	0.0001640786917
656	0.0001636721477
657	0.0001628803241
658	0.0001615619548
659	0.0001611180634
660	0.0001604488991
661	0.0001595852012
662	0.0001580356142
663	0.000157925033
664	0.0001574975318
665	0.0001560558545
666	0.0001559285491
667	0.0001557944078
668	0.0001554044088
669	0.0001550401256
670	0.0001549754226
671	0.0001536260808
672	0.0001534541224
673	0.0001528090211
674	0.0001526001743
675	0.0001518679473
676	0.0001514364494
677	0.0001510447288
678	0.0001506534531
679	0.0001497233358
680	0.0001493315122
681	0.0001489215663
682	0.0001485075694
683	0.0001481575628
684	0.0001479466433
685	0.0001477616336
686	0.0001474307467
687	0.0001459179167
688	0.0001456147194
689	0.0001455378504
690	0.000144519656
691	0.0001444543835
692	0.0001438824159
693	0.0001437702045
694	0.0001430122191
695	0.0001428254721
696	0.0001419215427
697	0.0001417836886
698	0.0001414045711
699	0.0001412979927
700	0.0001408605416
701	0.0001403081009
702	0.00014010609
703	0.000139998442
704	0.0001396930733
705	0.0001394013272
706	0.0001388111239
707	0.000138276816
708	0.0001381164396
709	0.0001375505106
710	0.0001371119204
711	0.0001370421868
712	0.0001361014239
713	0.0001358199076
714	0.000135279242
715	0.0001348927646
716	0.0001345812769
717	0.0001343345729
718	0.0001337497353
719	0.0001333494562
720	0.0001328345757
721	0.0001324334299
722	0.0001319426072
723	0.000131675765
724	0.0001315470707
725	0.0001311197139
726	0.0001307643167
727	0.0001305955442
728	0.000130216295
729	0.0001299685044
730	0.0001295010988
731	0.0001287421243
732	0.0001283330045
733	0.0001282665249
734	0.000128018472
735	0.0001277590433
736	0.0001275838184
737	0.0001274700807
738	0.0001269174896
739	0.0001267677971
740	0.0001266958113
741	0.0001266091803
742	0.0001262091957
743	0.0001256357181
744	0.0001251023687
745	0.0001246993574
746	0.000124274414
747	0.000123991603
748	0.0001236647119
749	0.0001235474307
750	0.0001233589777
751	0.0001229624313
752	0.0001222695543
753	0.0001222055341
754	0.0001217275037
755	0.000121327387
756	0.0001212326349
757	0.0001207979724
758	0.0001206273032
759	0.0001203699434
760	0.0001196627978
761	0.0001187272384
762	0.0001183456397
763	0.0001180102531
764	0.0001179051564
765	0.0001177858774
766	0.0001176007607
767	0.0001168799815
768	0.0001168265754
769	0.0001167185969
770	0.0001165723734
771	0.0001162068046
772	0.000116133307
773	0.0001159411538
774	0.0001158513417
775	0.000115789689
776	0.0001156595927
777	0.0001155726722
778	0.0001152170826
779	0.0001151315862
780	0.000115006298
781	0.0001148644807
782	0.0001147163713
783	0.0001144125881
784	0.0001142882578
785	0.0001138401638
786	0.0001138358707
787	0.0001135489868
788	0.0001131513278
789	0.0001127950709
790	0.0001126120379
791	0.000112554842
792	0.0001125075239
793	0.0001124010737
794	0.0001115666209
795	0.0001114405387
796	0.0001113211944
797	0.0001112575405
798	0.0001110916486
799	0.0001110372966
800	0.0001109670788
801	0.0001108366524
802	0.000110797226
803	0.0001104420419
804	0.0001103002517
805	0.0001101300715
806	0.0001101014603
807	0.000110035226
808	0.0001098783367
809	0.0001093672117
810	0.0001092643928
811	0.0001090116202
812	0.0001087887804
813	0.0001086519799
814	0.000108546071
815	0.0001084440027
816	0.0001080839128
817	0.0001080179502
818	0.0001078649034
819	0.0001078021701
820	0.0001077411561
821	0.0001076738496
822	0.0001075944515
823	0.0001074406341
824	0.0001071487377
825	0.0001070659506
826	0.0001070075368
827	0.0001067711973
828	0.0001066429926
829	0.0001064632082
830	0.000106385104
831	0.0001062576889
832	0.0001061596894
833	0.0001058756244
834	0.000105817098
835	0.0001056655613
836	0.0001052906589
837	0.0001051996557
838	0.0001051996146
839	0.0001047902659
840	0.0001047722674
841	0.0001045946296
842	0.0001043466723
843	0.0001042788879
844	0.0001041743309
845	0.0001041287445
846	0.0001038673013
847	0.0001036840157
848	0.0001036773919
849	0.0001035473869
850	0.0001034892375
851	0.0001034682559
852	0.0001033956275
853	0.0001031554271
854	0.0001030767824
855	0.000102728673
856	0.0001025931975
857	0.0001024932496
858	0.0001021239836
859	0.0001020769974
860	0.0001019643815
861	0.0001010458809
862	0.0001009877827
863	0.0001007797355
864	0.0001002618537
865	0.0001001540578
866	9.995443253e-05
867	9.978410206e-05
868	9.94177384e-05
869	9.913584307e-05
870	9.899299692e-05
871	9.898725022e-05
872	9.871325885e-05
873	9.832016232e-05
874	9.81050178e-05
875	9.786597362e-05
876	9.766806508e-05
877	9.724987277e-05
878	9.712957108e-05
879	9.676505652e-05
880	9.665591025e-05
881	9.655589014e-05
882	9.650136144e-05
883	9.631146533e-05
884	9.61594698e-05
885	9.610595924e-05
886	9.580297263e-05
887	9.543303185e-05
888	9.50912984e-05
889	9.4977435e-05
890	9.491598324e-05
891	9.486705779e-05
892	9.476876222e-05
893	9.462936553e-05
894	9.432082919e-05
895	9.425981081e-05
896	9.403965379e-05
897	9.39976574e-05
898	9.384436368e-05
899	9.375968104e-05
900	9.366160482e-05
901	9.357558623e-05
902	9.319864838e-05
903	9.307210354e-05
904	9.301651826e-05
905	9.212937406e-05
906	9.209156434e-05
907	9.177448733e-05
908	9.099114924e-05
909	9.087352687e-05
910	9.053956907e-05
911	9.03801604e-05
912	9.033774433e-05
913	9.030320378e-05
914	8.990077807e-05
915	8.914306724e-05
916	8.899216833e-05
917	8.886780567e-05
918	8.859747949e-05
919	8.85702914e-05
920	8.847948936e-05
921	8.846119701e-05
922	8.834133228e-05
923	8.824416171e-05
924	8.816772301e-05
925	8.814021876e-05
926	8.793160634e-05
927	8.782469175e-05
928	8.69951196e-05
929	8.687008721e-05
930	8.658470793e-05
931	8.649069658e-05
932	8.621852672e-05
933	8.619252933e-05
934	8.59645347e-05
935	8.584901741e-05
936	8.584894203e-05
937	8.578315555e-05
938	8.549345538e-05
939	8.549345538e-05
940	8.544286922e-05
941	8.520918485e-05
942	8.494728903e-05
943	8.487642513e-05
944	8.484132953e-05
945	8.477548559e-05
946	8.453409791e-05
947	8.450551032e-05
948	8.441382151e-05
949	8.431384042e-05
950	8.425040171e-05
951	8.408796939e-05
952	8.40781013e-05
953	8.396204304e-05
954	8.381677674e-05
955	8.381381703e-05
956	8.381381458e-05
957	8.373641274e-05
958	8.372875715e-05
959	8.36711882e-05
960	8.364938814e-05
961	8.364821893e-05
962	8.352135249e-05
963	8.338785368e-05
964	8.321668868e-05
965	8.313294458e-05
966	8.312305712e-05
967	8.292065361e-05
968	8.285067882e-05
969	8.263163778e-05
970	8.259405804e-05
971	8.247088084e-05
972	8.242695602e-05
973	8.232249876e-05
974	8.227043952e-05
975	8.220145523e-05
976	8.213418739e-05
977	8.192172266e-05
978	8.183695919e-05
979	8.174279497e-05
980	8.161034424e-05
981	8.150089175e-05
982	8.14378176e-05
983	8.134829213e-05
984	8.12367025e-05
985	8.111535229e-05
986	8.106782136e-05
987	8.085221319e-05
988	8.080332909e-05
989	8.071671382e-05
990	8.05927403e-05
991	8.059265651e-05
992	8.019292674e-05
993	8.007959677e-05
994	8.002722828e-05
995	8.00044916e-05
996	7.992468038e-05
997	7.930056848e-05
998	7.920447988e-05
999	7.915138538e-05
